id,id_loc_1,id_loc_2,dist,time
24853,255,183,334.435,291.38
24854,257,183,23.807,157.33
24855,278,183,348.373,338.91
24856,285,183,268.354,234.44
24857,290,183,257.724,260.25
24858,291,183,170.881,270.31
24859,298,183,270.985,292.84
24860,299,183,105.131,184.3
24861,4,184,187.54,214.05
24862,21,184,186.287,241.42
24863,43,184,95.979,176.03
24864,50,184,271.137,247.72
24865,52,184,265.49,303.01
24866,63,184,247.991,303.8
24867,76,184,298.851,323.78
24868,78,184,179.064,235.66
24869,99,184,192.014,254.37
24870,100,184,311.923,357.65
24871,102,184,102.537,192.78
24872,106,184,255.123,305.29
24873,109,184,86.769,152.48
24874,123,184,236.612,222.78
24875,126,184,134.222,158.15
24876,143,184,124.037,212.54
24877,161,184,75.424,128.93
24878,177,184,94.879,136.84
24879,182,184,202.828,198.29
24880,185,184,186.711,214.17
24881,186,184,291.133,307.88
24882,203,184,327.179,360.0
24883,214,184,219.374,206.03
24884,215,184,325.136,278.73
24885,220,184,321.235,259.29
24886,224,184,214.48,200.03
24887,226,184,290.386,301.08
24888,233,184,337.304,265.82
24889,278,184,243.093,250.64
24890,2,185,228.009,213.67
24891,4,185,96.44,162.7
24892,5,185,159.263,167.35
24893,16,185,279.84,264.73
24894,17,185,155.675,215.68
24895,19,185,201.956,213.94
24896,23,185,218.667,230.89
24897,28,185,330.759,312.77
24898,33,185,284.476,357.72
24899,35,185,156.227,166.98
24900,44,185,219.355,280.37
24901,56,185,241.029,245.8
24902,62,185,109.147,145.25
24903,75,185,269.038,317.73
24904,77,185,320.955,314.54
24905,78,185,207.107,273.26
24906,79,185,184.143,234.9
24907,87,185,218.204,225.44
24908,92,185,231.579,313.18
24909,99,185,51.837,180.28
24910,105,185,116.202,206.91
24911,110,185,44.036,106.24
24912,111,185,103.913,223.72
24913,113,185,162.825,185.93
24914,121,185,107.783,173.44
24915,122,185,273.831,265.7
24916,142,185,216.62,255.68
24917,144,185,6.131,143.04
24918,145,185,338.692,360.0
24919,152,185,128.016,233.3
24920,154,185,221.685,246.12
24921,155,185,159.831,199.7
24922,165,185,133.163,143.8
24923,181,185,190.822,204.41
24924,186,185,227.51,276.82
24925,201,185,150.229,210.04
24926,205,185,200.127,239.44
24927,209,185,272.634,286.35
24928,213,185,149.359,169.89
24929,223,185,212.799,264.97
24930,224,185,75.383,179.74
24931,226,185,138.528,195.2
24932,242,185,18.269,141.69
24933,243,185,220.804,196.23
24934,244,185,137.303,154.89
24935,256,185,231.859,332.63
24936,257,185,326.548,241.65
24937,263,185,195.816,267.8
24938,273,185,164.118,212.4
24939,284,185,268.067,281.16
24940,287,185,204.809,167.4
24941,288,185,60.811,117.28
24942,8,186,295.646,268.92
24943,9,186,132.039,159.17
24944,26,186,339.579,322.87
24945,28,186,141.075,245.57
24946,32,186,195.416,276.96
24947,37,186,141.889,186.2
24948,38,186,309.404,334.98
24949,39,186,242.696,218.17
24950,41,186,238.589,271.53
24951,58,186,112.852,198.59
24952,65,186,208.013,217.43
24953,72,186,124.8,126.86
24954,74,186,221.807,218.72
24955,78,186,131.962,168.4
24956,85,186,282.182,267.95
24957,87,186,80.754,179.74
24958,120,186,272.027,306.36
24959,124,186,267.501,258.26
24960,126,186,311.992,330.9
24961,130,186,296.828,360.0
24962,138,186,221.114,194.71
24963,143,186,316.685,264.12
24964,145,186,303.424,312.59
24965,149,186,346.365,360.0
24966,156,186,64.533,180.76
24967,157,186,79.65,130.34
24968,161,186,314.295,343.41
24969,171,186,273.083,252.04
24970,172,186,271.306,227.61
24971,179,186,288.998,304.65
24972,180,186,318.08,249.35
24973,182,186,234.847,206.14
24974,195,186,171.916,178.9
24975,199,186,297.368,293.13
24976,208,186,333.662,350.16
24977,221,186,85.39,122.7
24978,240,186,61.099,127.51
24979,246,186,309.607,265.04
24980,249,186,120.465,140.9
24981,251,186,313.265,254.76
24982,264,186,327.54,328.24
24983,300,186,285.556,280.25
24984,3,187,202.221,214.23
24985,8,187,178.281,231.8
24986,13,187,206.224,223.01
24987,25,187,250.887,315.46
24988,27,187,141.845,162.54
24989,28,187,37.421,159.16
24990,39,187,140.953,184.62
24991,49,187,48.7,141.62
24992,57,187,88.562,192.22
24993,68,187,272.167,328.59
24994,87,187,130.798,210.01
24995,88,187,26.324,95.1
24996,95,187,184.05,180.28
24997,107,187,181.483,175.19
24998,129,187,258.438,267.67
24999,133,187,238.982,212.72
25000,134,187,55.054,84.68
25001,135,187,238.187,224.85
25002,139,187,211.172,246.7
25003,146,187,315.211,264.64
25004,167,187,301.162,216.17
25005,170,187,225.121,272.24
25006,181,187,275.598,240.55
25007,188,187,234.93,276.95
25008,197,187,337.817,331.51
25009,220,187,227.675,244.58
25010,233,187,320.088,306.88
25011,237,187,297.401,228.13
25012,244,187,214.758,267.55
25013,252,187,336.933,291.18
25014,260,187,228.436,261.41
25015,273,187,182.782,209.34
25016,281,187,187.969,169.47
25017,296,187,321.355,269.08
25018,297,187,319.132,257.09
25019,299,187,155.012,212.5
25020,2,188,93.266,148.97
25021,6,188,198.595,233.39
25022,8,188,316.046,280.21
25023,22,188,321.574,320.6
25024,27,188,94.287,214.94
25025,30,188,127.561,195.1
25026,33,188,323.66,243.35
25027,39,188,255.597,300.12
25028,47,188,161.494,206.71
25029,48,188,151.129,198.95
25030,49,188,222.898,185.01
25031,51,188,301.555,273.17
25032,54,188,347.593,353.91
25033,60,188,251.407,234.04
25034,61,188,212.188,287.64
25035,69,188,258.828,219.39
25036,74,188,117.756,139.17
25037,75,188,215.914,214.18
25038,86,188,144.269,194.65
25039,91,188,292.131,307.39
25040,93,188,147.233,211.89
25041,97,188,68.732,190.89
25042,102,188,226.105,213.78
25043,109,188,315.227,287.6
25044,116,188,292.482,252.38
25045,118,188,201.072,303.25
25046,120,188,141.638,176.44
25047,123,188,217.457,266.53
25048,126,188,243.022,183.21
25049,127,188,135.278,221.9
25050,135,188,136.304,204.03
25051,140,188,307.553,360.0
25052,142,188,193.877,218.34
25053,145,188,214.895,243.59
25054,150,188,280.153,275.21
25055,151,188,266.437,221.28
25056,153,188,35.329,115.11
25057,157,188,223.649,204.29
25058,158,188,65.983,173.36
25059,162,188,286.891,310.41
25060,169,188,206.056,203.05
25061,180,188,166.1,206.38
25062,189,188,270.036,271.88
25063,218,188,198.324,241.34
25064,223,188,308.721,360.0
25065,228,188,269.854,200.48
25066,231,188,54.414,149.79
25067,245,188,252.47,298.38
25068,252,188,227.902,277.16
25069,253,188,303.535,337.51
25070,255,188,177.642,257.57
25071,260,188,35.621,121.44
25072,261,188,118.409,180.5
25073,273,188,91.446,116.1
25074,280,188,269.929,233.15
25075,281,188,305.398,344.03
25076,286,188,239.911,187.17
25077,295,188,266.337,282.94
25078,299,188,246.144,214.24
25079,12,189,173.631,204.0
25080,17,189,246.238,295.37
25081,30,189,145.111,204.48
25082,33,189,151.692,224.35
25083,37,189,260.917,271.66
25084,40,189,122.569,203.27
25085,53,189,168.52,146.12
25086,59,189,341.724,348.54
25087,62,189,175.36,194.43
25088,76,189,78.244,194.98
25089,84,189,324.166,358.68
25090,92,189,57.816,120.44
25091,142,189,196.666,243.75
25092,144,189,179.999,284.75
25093,147,189,120.33,208.18
25094,162,189,55.946,125.09
25095,177,189,230.858,283.28
25096,179,189,122.486,119.23
25097,182,189,163.537,236.78
25098,184,189,291.135,262.82
25099,205,189,284.569,255.55
25100,224,189,242.787,190.2
25101,226,189,279.622,251.07
25102,231,189,277.822,286.64
25103,237,189,266.628,323.44
25104,242,189,192.042,254.42
25105,260,189,275.043,317.75
25106,261,189,318.625,360.0
25107,262,189,131.517,176.25
25108,263,189,28.949,79.39
25109,271,189,171.299,175.06
25110,285,189,264.708,338.3
25111,288,189,197.75,241.17
25112,300,189,252.556,280.6
25113,9,190,345.919,360.0
25114,16,190,195.506,245.89
25115,22,190,157.593,189.11
25116,26,190,126.381,165.34
25117,36,190,290.8,321.81
25118,38,190,109.23,167.6
25119,50,190,340.225,360.0
25120,52,190,211.795,248.96
25121,68,190,326.169,265.03
25122,70,190,134.004,209.65
25123,75,190,255.888,326.88
25124,79,190,215.219,275.1
25125,81,190,329.792,336.86
25126,88,190,146.067,150.67
25127,90,190,343.972,332.33
25128,96,190,186.661,195.23
25129,110,190,291.335,284.14
25130,112,190,337.543,315.82
25131,123,190,305.698,347.96
25132,135,190,273.139,228.82
25133,145,190,102.074,182.67
25134,146,190,182.36,181.53
25135,152,190,315.038,316.31
25136,153,190,190.499,242.7
25137,168,190,271.986,297.94
25138,169,190,87.591,212.92
25139,174,190,283.347,264.06
25140,178,190,270.293,293.61
25141,179,190,305.625,360.0
25142,185,190,312.517,360.0
25143,194,190,99.078,186.38
25144,195,190,134.841,163.31
25145,196,190,280.22,262.4
25146,229,190,125.511,135.06
25147,230,190,116.353,223.41
25148,238,190,131.974,206.56
25149,241,190,147.96,227.48
25150,243,190,91.718,175.24
25151,245,190,116.171,123.52
25152,260,190,198.1,197.92
25153,273,190,201.546,256.11
25154,286,190,335.303,270.56
25155,299,190,75.509,122.25
25156,15,191,133.333,177.92
25157,19,191,340.48,360.0
25158,31,191,281.92,266.41
25159,42,191,226.78,264.99
25160,44,191,159.209,178.83
25161,55,191,275.245,303.18
25162,84,191,235.373,242.79
25163,85,191,181.902,199.76
25164,102,191,270.2,266.18
25165,105,191,226.448,234.24
25166,110,191,209.986,255.98
25167,112,191,302.169,360.0
25168,115,191,209.379,185.47
25169,118,191,251.118,197.07
25170,120,191,184.015,274.02
25171,121,191,315.802,360.0
25172,124,191,188.355,255.48
25173,125,191,318.242,294.77
25174,127,191,166.548,215.27
25175,131,191,58.757,150.84
25176,134,191,133.129,161.86
25177,139,191,154.361,201.02
25178,142,191,291.807,254.39
25179,148,191,239.674,337.41
25180,150,191,213.945,244.05
25181,152,191,288.175,280.1
25182,168,191,180.969,304.36
25183,173,191,84.569,193.82
25184,175,191,349.824,326.1
25185,180,191,280.611,257.75
25186,186,191,104.855,179.85
25187,207,191,271.585,305.79
25188,209,191,303.669,320.96
25189,224,191,169.536,205.3
25190,242,191,226.921,217.63
25191,247,191,54.341,161.79
25192,250,191,114.809,185.52
25193,252,191,276.935,311.07
25194,254,191,339.17,360.0
25195,255,191,241.204,228.78
25196,274,191,221.7,256.47
25197,275,191,203.562,274.93
25198,286,191,343.975,251.48
25199,290,191,243.993,233.55
25200,292,191,297.918,262.25
25201,2,192,325.783,352.49
25202,14,192,320.603,266.12
25203,43,192,121.934,157.17
25204,44,192,196.936,280.79
25205,48,192,124.209,176.98
25206,52,192,209.493,227.2
25207,59,192,264.261,353.74
25208,60,192,150.023,254.47
25209,62,192,105.38,161.88
25210,64,192,228.888,243.64
25211,66,192,112.341,133.89
25212,78,192,137.325,164.46
25213,84,192,88.145,140.25
25214,89,192,226.833,200.27
25215,90,192,113.094,158.09
25216,99,192,137.824,179.45
25217,106,192,208.863,246.43
25218,112,192,245.973,231.25
25219,113,192,190.164,248.47
25220,119,192,195.564,188.65
25221,126,192,123.497,193.86
25222,170,192,262.198,265.89
25223,184,192,57.553,157.63
25224,186,192,237.527,262.8
25225,188,192,238.063,296.6
25226,189,192,273.761,273.75
25227,211,192,180.135,176.97
25228,214,192,239.708,255.43
25229,223,192,305.547,360.0
25230,225,192,337.043,339.83
25231,227,192,145.281,222.31
25232,231,192,289.059,300.32
25233,232,192,336.988,288.35
25234,240,192,179.265,222.16
25235,242,192,135.934,146.79
25236,262,192,149.091,212.7
25237,263,192,284.675,208.95
25238,265,192,194.502,275.5
25239,287,192,346.145,254.55
25240,289,192,328.965,343.02
25241,27,193,201.121,213.39
25242,28,193,121.619,233.68
25243,41,193,22.768,93.69
25244,45,193,162.547,160.8
25245,49,193,102.342,171.47
25246,73,193,92.59,151.87
25247,77,193,329.99,357.99
25248,86,193,153.778,272.69
25249,88,193,137.931,145.4
25250,95,193,44.386,89.97
25251,97,193,232.244,226.18
25252,107,193,111.459,161.52
25253,118,193,309.327,302.92
25254,135,193,345.741,322.85
25255,156,193,251.139,210.06
25256,157,193,323.475,269.47
25257,194,193,40.26,178.95
25258,202,193,115.234,164.92
25259,207,193,336.359,360.0
25260,215,193,281.474,345.84
25261,217,193,146.618,227.88
25262,224,193,347.548,286.34
25263,229,193,199.05,282.61
25264,230,193,46.608,83.41
25265,239,193,185.349,295.7
25266,259,193,197.918,225.86
25267,265,193,316.601,326.92
25268,267,193,267.991,275.74
25269,275,193,336.352,276.95
25270,277,193,244.908,305.39
25271,285,193,347.632,360.0
25272,300,193,318.106,308.42
25273,16,194,277.253,258.17
25274,26,194,101.667,153.38
25275,39,194,30.192,74.65
25276,72,194,281.554,300.48
25277,75,194,341.469,297.0
25278,77,194,293.648,343.35
25279,80,194,333.682,360.0
25280,86,194,132.733,234.6
25281,88,194,158.767,249.17
25282,134,194,225.223,295.39
25283,135,194,348.971,254.91
25284,153,194,280.031,281.37
25285,156,194,271.529,302.64
25286,170,194,250.108,275.1
25287,173,194,104.472,199.07
25288,183,194,122.025,215.95
25289,191,194,180.368,215.18
25290,207,194,302.241,310.62
25291,216,194,167.507,231.54
25292,217,194,151.306,162.52
25293,228,194,296.448,224.74
25294,238,194,117.077,185.88
25295,241,194,86.301,163.66
25296,250,194,204.925,226.26
25297,270,194,172.569,170.37
25298,277,194,205.694,231.07
25299,290,194,169.153,160.93
25300,291,194,52.128,160.98
25301,6,195,201.679,260.27
25302,8,195,278.146,305.92
25303,13,195,259.354,215.83
25304,23,195,159.31,231.86
25305,32,195,134.25,143.23
25306,33,195,331.778,318.08
25307,36,195,183.853,241.79
25308,38,195,172.514,156.1
25309,39,195,218.435,235.29
25310,62,195,287.493,297.87
25311,63,195,249.305,277.7
25312,66,195,173.04,192.78
25313,75,195,196.831,217.22
25314,83,195,306.545,329.52
25315,98,195,264.073,227.96
25316,104,195,194.582,229.38
25317,115,195,274.22,205.91
25318,119,195,292.138,302.18
25319,121,195,226.978,216.4
25320,124,195,95.673,180.38
25321,136,195,255.248,330.82
25322,139,195,156.913,182.68
25323,144,195,177.605,151.83
25324,145,195,169.007,231.05
25325,148,195,316.822,332.07
25326,150,195,235.284,267.69
25327,155,195,260.851,328.14
25328,159,195,127.095,206.41
25329,160,195,222.303,279.62
25330,168,195,273.519,307.12
25331,181,195,253.966,265.54
25332,185,195,178.99,261.47
25333,187,195,220.658,219.51
25334,188,195,46.4,102.14
25335,193,195,247.99,251.4
25336,194,195,232.228,272.49
25337,197,195,118.666,218.38
25338,213,195,131.528,255.97
25339,222,195,251.822,298.34
25340,223,195,335.741,339.43
25341,225,195,301.457,319.53
25342,231,195,28.261,133.45
25343,239,195,260.413,252.44
25344,251,195,337.06,355.83
25345,259,195,320.056,280.68
25346,264,195,273.487,237.71
25347,265,195,89.718,146.57
25348,287,195,185.706,215.04
25349,295,195,220.827,251.06
25350,1,196,116.19,251.0
25351,6,196,80.125,171.21
25352,9,196,121.103,137.55
25353,15,196,316.535,247.24
25354,39,196,266.562,340.01
25355,55,196,345.857,360.0
25356,56,196,163.333,219.88
25357,59,196,210.458,169.97
25358,66,196,259.709,209.64
25359,68,196,215.098,249.68
25360,71,196,131.178,192.58
25361,72,196,19.077,67.55
25362,74,196,316.098,303.92
25363,81,196,111.664,161.94
25364,84,196,233.158,322.08
25365,86,196,277.27,258.78
25366,99,196,290.774,346.77
25367,107,196,297.012,340.24
25368,110,196,298.641,268.56
25369,123,196,129.77,143.65
25370,131,196,164.517,245.59
25371,134,196,71.716,144.18
25372,138,196,308.238,234.7
25373,172,196,291.837,360.0
25374,178,196,115.945,177.43
25375,191,196,188.917,224.69
25376,195,196,280.856,300.12
25377,206,196,346.906,253.24
25378,216,196,195.353,266.34
25379,230,196,312.463,232.46
25380,231,196,308.44,345.14
25381,242,196,324.009,249.31
25382,244,196,206.699,241.25
25383,249,196,144.499,164.97
25384,257,196,179.632,238.29
25385,261,196,340.532,341.38
25386,274,196,333.028,322.63
25387,283,196,277.494,268.3
25388,298,196,112.055,198.04
25389,5,197,232.313,267.3
25390,7,197,316.725,243.69
25391,11,197,324.373,284.77
25392,12,197,309.801,360.0
25393,15,197,91.113,125.05
25394,18,197,195.889,251.42
25395,19,197,128.483,167.12
25396,23,197,45.153,108.35
25397,27,197,199.929,176.36
25398,33,197,217.87,185.76
25399,39,197,309.766,354.01
25400,44,197,310.621,342.09
25401,46,197,349.199,292.19
25402,58,197,269.527,314.19
25403,62,197,281.39,287.18
25404,68,197,303.537,302.72
25405,76,197,299.841,325.61
25406,80,197,334.445,287.09
25407,92,197,264.262,303.5
25408,94,197,349.939,360.0
25409,105,197,270.858,329.23
25410,108,197,294.891,313.69
25411,110,197,194.804,256.55
25412,113,197,298.795,291.49
25413,114,197,272.978,276.61
25414,125,197,167.057,300.21
25415,135,197,253.667,244.8
25416,138,197,153.243,208.63
25417,145,197,191.287,183.74
25418,146,197,41.928,156.67
25419,149,197,311.908,360.0
25420,153,197,160.849,230.32
25421,154,197,317.073,240.06
25422,155,197,320.056,227.97
25423,159,197,218.622,301.05
25424,173,197,227.637,283.29
25425,175,197,128.707,155.04
25426,178,197,318.662,321.43
25427,186,197,282.783,354.84
25428,191,197,221.522,214.71
25429,204,197,93.046,226.88
25430,222,197,181.447,280.97
25431,226,197,139.934,219.02
25432,237,197,251.279,285.59
25433,257,197,290.734,225.39
25434,268,197,318.894,265.67
25435,270,197,163.654,259.25
25436,282,197,209.984,282.21
25437,290,197,229.33,230.29
25438,295,197,273.663,287.49
25439,7,198,246.994,321.41
25440,12,198,79.426,127.02
25441,17,198,56.157,86.21
25442,24,198,95.553,153.86
25443,30,198,279.292,318.91
25444,44,198,313.701,311.63
25445,48,198,180.354,238.74
25446,53,198,191.824,191.68
25447,68,198,223.447,330.88
25448,90,198,227.953,257.02
25449,102,198,172.763,202.9
25450,110,198,209.508,271.32
25451,115,198,345.988,346.06
25452,123,198,307.894,272.95
25453,143,198,93.863,228.3
25454,144,198,198.606,189.92
25455,152,198,292.757,316.18
25456,158,198,341.404,260.42
25457,163,198,296.271,334.83
25458,179,198,269.503,241.16
25459,180,198,320.439,320.27
25460,181,198,231.978,252.48
25461,188,198,326.165,360.0
25462,200,198,271.982,234.17
25463,201,198,140.881,239.33
25464,204,198,284.31,240.75
25465,205,198,48.257,117.83
25466,213,198,339.925,317.85
25467,218,198,133.633,232.7
25468,223,198,272.181,326.2
25469,225,198,325.951,292.98
25470,226,198,325.439,295.11
25471,278,198,246.975,215.33
25472,283,198,161.354,166.47
25473,285,198,243.876,279.57
25474,1,199,308.475,220.65
25475,3,199,258.448,282.39
25476,5,199,288.085,292.74
25477,10,199,186.449,223.55
25478,11,199,274.821,350.0
25479,16,199,46.025,143.16
25480,19,199,170.186,193.8
25481,25,199,82.767,214.88
25482,26,199,242.31,304.83
25483,33,199,249.398,285.84
25484,38,199,137.579,172.4
25485,39,199,277.223,245.83
25486,52,199,265.372,282.0
25487,58,199,261.329,308.53
25488,59,199,195.234,188.9
25489,67,199,251.519,252.63
25490,69,199,285.628,287.42
25491,70,199,301.667,330.0
25492,77,199,89.215,182.78
25493,79,199,268.077,251.09
25494,84,199,347.331,332.17
25495,85,199,104.273,199.75
25496,93,199,43.494,111.95
25497,97,199,195.572,254.5
25498,104,199,70.431,98.02
25499,106,199,168.078,190.78
25500,111,199,253.98,323.03
25501,112,199,195.085,196.71
25502,114,199,253.892,264.36
25503,121,199,221.695,260.98
25504,127,199,65.099,114.64
25505,133,199,287.934,294.83
25506,138,199,122.589,134.35
25507,140,199,204.753,211.22
25508,143,199,342.668,279.51
25509,153,199,186.947,250.51
25510,162,199,317.18,264.96
25511,191,199,218.529,186.09
25512,193,199,307.515,360.0
25513,194,199,277.645,204.22
25514,195,199,125.452,215.25
25515,206,199,149.946,200.26
25516,217,199,239.489,232.67
25517,219,199,188.659,238.59
25518,229,199,214.515,275.7
25519,232,199,75.576,121.32
25520,247,199,271.275,279.72
25521,250,199,104.015,141.33
25522,257,199,274.919,292.49
25523,264,199,297.248,287.32
25524,268,199,267.866,298.49
25525,276,199,336.485,356.55
25526,285,199,242.203,252.25
25527,286,199,150.986,164.13
25528,290,199,174.11,293.65
25529,1,200,78.709,188.13
25530,15,200,200.614,267.84
25531,27,200,135.965,150.22
25532,29,200,115.869,148.66
25533,41,200,306.53,331.34
25534,43,200,268.287,277.36
25535,44,200,69.082,203.42
25536,49,200,233.099,198.11
25537,60,200,122.953,221.67
25538,63,200,265.416,255.94
25539,65,200,204.887,251.08
25540,66,200,68.99,165.74
25541,81,200,135.953,151.11
25542,90,200,90.891,150.04
25543,97,200,112.185,141.98
25544,102,200,120.885,205.13
25545,110,200,107.466,181.67
25546,121,200,255.554,198.64
25547,126,200,229.017,228.64
25548,129,200,131.52,204.14
25549,152,200,256.952,257.53
25550,158,200,189.65,238.74
25551,161,200,231.717,247.02
25552,166,200,183.818,284.26
25553,168,200,187.635,188.25
25554,172,200,332.414,310.85
25555,179,200,226.98,343.4
25556,183,200,236.251,184.14
25557,186,200,83.393,193.76
25558,192,200,159.0,145.04
25559,193,200,325.418,360.0
25560,195,200,163.894,173.59
25561,202,200,214.812,209.21
25562,208,200,260.652,298.22
25563,218,200,181.142,224.35
25564,221,200,8.887,111.79
25565,226,200,117.585,192.03
25566,228,200,186.874,219.11
25567,233,200,219.003,193.84
25568,243,200,180.003,169.31
25569,263,200,347.207,350.1
25570,267,200,313.715,325.48
25571,271,200,276.825,335.13
25572,296,200,118.947,164.14
25573,299,200,303.584,330.89
25574,12,201,158.19,170.93
25575,15,201,307.567,320.76
25576,27,201,273.422,269.93
25577,36,201,330.161,360.0
25578,44,201,173.737,160.23
25579,52,201,191.873,279.6
25580,61,201,267.943,257.76
25581,81,201,196.656,304.51
25582,99,201,137.332,142.77
25583,100,201,249.185,243.14
25584,111,201,226.205,320.51
25585,115,201,206.209,258.09
25586,122,201,327.372,287.79
25587,132,201,28.583,138.17
25588,137,201,244.898,255.62
25589,148,201,258.153,206.11
25590,158,201,271.551,275.08
25591,186,201,216.984,232.17
25592,192,201,26.194,143.25
25593,195,201,277.718,308.44
25594,213,201,295.44,339.93
25595,214,201,265.877,344.72
25596,221,201,135.805,191.92
25597,224,201,154.622,192.43
25598,242,201,141.798,177.4
25599,247,201,277.821,251.91
25600,263,201,306.173,335.49
25601,264,201,190.365,269.51
25602,278,201,208.332,173.9
25603,9,202,285.757,352.76
25604,22,202,212.35,306.52
25605,35,202,155.784,165.52
25606,41,202,100.746,137.84
25607,49,202,65.701,140.11
25608,65,202,145.566,169.23
25609,85,202,163.497,194.65
25610,87,202,96.563,119.05
25611,96,202,126.812,176.67
25612,103,202,188.479,206.26
25613,105,202,292.559,309.52
25614,116,202,315.907,352.33
25615,119,202,295.622,360.0
25616,141,202,284.308,242.29
25617,144,202,299.294,276.93
25618,148,202,277.351,334.84
25619,164,202,296.235,300.01
25620,169,202,154.152,192.97
25621,176,202,185.96,262.17
25622,179,202,316.454,327.88
25623,188,202,171.713,162.36
25624,194,202,114.522,167.47
25625,206,202,134.849,203.57
25626,210,202,84.249,199.37
25627,213,202,269.91,282.23
25628,232,202,157.334,161.07
25629,233,202,237.372,236.28
25630,235,202,199.856,226.05
25631,242,202,288.316,332.74
25632,247,202,94.995,194.75
25633,260,202,180.812,207.39
25634,261,202,158.918,236.4
25635,265,202,201.917,175.66
25636,268,202,204.374,238.79
25637,272,202,276.663,360.0
25638,273,202,163.658,178.67
25639,275,202,251.92,234.45
25640,276,202,344.232,316.4
25641,288,202,250.52,223.98
25642,292,202,296.448,360.0
25643,296,202,287.413,360.0
25644,12,203,200.963,291.88
25645,17,203,282.612,309.29
25646,24,203,319.86,347.97
25647,29,203,302.809,325.13
25648,30,203,238.085,290.54
25649,37,203,341.199,360.0
25650,108,203,206.529,247.65
25651,128,203,31.04,109.88
25652,140,203,251.609,188.05
25653,144,203,259.725,291.19
25654,154,203,63.284,181.79
25655,174,203,239.54,235.76
25656,182,203,246.893,211.47
25657,204,203,245.322,253.46
25658,214,203,144.964,254.78
25659,219,203,273.596,360.0
25660,227,203,187.725,225.95
25661,242,203,272.361,302.78
25662,253,203,97.005,129.65
25663,262,203,176.474,218.72
25664,264,203,162.182,237.95
25665,269,203,238.073,192.85
25666,276,203,313.603,281.75
25667,279,203,97.331,106.09
25668,284,203,161.972,212.62
25669,285,203,346.361,318.77
25670,293,203,135.311,168.85
25671,1,204,270.989,283.98
25672,14,204,290.621,271.43
25673,28,204,332.564,306.56
25674,29,204,169.09,155.98
25675,43,204,258.477,244.34
25676,48,204,114.478,146.11
25677,56,204,317.211,317.69
25678,59,204,194.248,276.42
25679,60,204,315.558,287.18
25680,61,204,93.306,189.62
25681,76,204,227.194,292.29
25682,86,204,242.056,240.98
25683,91,204,252.566,334.51
25684,96,204,278.021,339.37
25685,97,204,189.81,223.63
25686,107,204,295.541,330.82
25687,118,204,200.782,248.31
25688,121,204,82.373,138.23
25689,126,204,180.127,229.35
25690,130,204,121.256,159.38
25691,132,204,267.996,306.4
25692,137,204,192.764,220.49
25693,141,204,204.165,200.95
25694,142,204,120.019,146.64
25695,144,204,100.76,156.63
25696,154,204,237.011,240.31
25697,160,204,307.892,280.17
25698,166,204,34.283,97.39
25699,178,204,287.757,319.43
25700,181,204,273.046,286.79
25701,184,204,282.061,360.0
25702,188,204,121.301,135.65
25703,206,204,271.212,301.62
25704,213,204,55.614,148.61
25705,218,204,153.401,200.71
25706,221,204,215.867,246.55
25707,222,204,271.191,309.66
25708,265,204,117.784,143.89
25709,269,204,61.145,164.33
25710,285,204,151.264,207.62
25711,286,204,144.588,195.9
25712,293,204,119.868,183.71
25713,4,205,184.724,191.28
25714,21,205,218.72,200.02
25715,31,205,174.147,242.81
25716,32,205,235.811,295.07
25717,34,205,37.069,172.86
25718,42,205,185.654,206.49
25719,48,205,180.976,231.39
25720,50,205,274.609,360.0
25721,55,205,144.388,184.13
25722,60,205,216.21,244.12
25723,67,205,184.804,183.07
25724,81,205,293.896,322.17
25725,103,205,281.395,257.29
25726,108,205,113.838,139.77
25727,109,205,62.589,99.19
25728,110,205,200.048,246.0
25729,129,205,245.569,259.12
25730,133,205,222.859,269.01
25731,178,205,289.382,286.47
25732,184,205,32.486,93.5
25733,192,205,85.556,184.58
25734,201,205,105.286,197.94
25735,208,205,245.147,279.59
25736,224,205,236.713,264.71
25737,226,205,313.323,305.98
25738,253,205,216.358,212.83
25739,278,205,253.947,320.16
25740,293,205,310.831,221.16
25741,6,206,271.723,229.87
25742,8,206,181.742,250.87
25743,10,206,329.646,336.09
25744,14,206,207.227,241.79
25745,26,206,99.48,204.05
25746,47,206,46.428,91.42
25747,57,206,149.131,203.39
25748,59,206,183.115,229.99
25749,95,206,142.671,145.64
25750,104,206,200.856,259.32
25751,106,206,275.488,332.12
25752,110,206,314.736,343.24
25753,112,206,328.661,266.68
25754,131,206,222.513,309.59
25755,135,206,315.391,270.05
25756,141,206,176.496,220.4
25757,146,206,154.455,170.85
25758,156,206,303.694,217.86
25759,159,206,84.398,173.56
25760,187,206,237.677,210.34
25761,194,206,132.614,157.34
25762,195,206,151.633,138.89
25763,211,206,270.482,285.36
25764,224,206,277.272,360.0
25765,229,206,178.882,183.27
25766,241,206,139.249,192.38
25767,250,206,110.433,216.84
25768,254,206,321.743,245.05
25769,272,206,160.214,213.49
25770,273,206,246.57,360.0
25771,289,206,225.499,269.05
25772,10,207,162.98,227.9
25773,15,207,145.616,194.93
25774,49,207,339.822,312.23
25775,52,207,324.476,256.47
25776,70,207,346.57,308.4
25777,79,207,327.24,326.71
25778,96,207,345.442,350.79
25779,124,207,88.174,167.61
25780,133,207,347.425,325.33
25781,136,207,205.877,299.9
25782,145,207,148.008,213.66
25783,146,207,83.052,204.25
